 TIME                                   ,TotElec_30                              ,P_surplus1                              ,P_short1                                ,label                                   ,active_load_kW,P_from_grid_kW,P_to_grid_kW,PF,apparent_power,reactive_power
8.09E+03,1.44E+05,0.00E+00,1.43E+05,0.00E+00,39.9102,39.8203,0,0.9,44.3447112,19.32941148
8.09E+03,1.40E+05,0.00E+00,1.40E+05,0.00E+00,38.8675,38.7625,0,0.9,43.18613474,18.82439971
8.09E+03,1.38E+05,0.00E+00,1.37E+05,0.00E+00,38.2288,38.1737,0,0.9,42.47645124,18.51505584
8.09E+03,1.36E+05,0.00E+00,1.36E+05,0.00E+00,37.8123,37.7721,0,0.9,42.01362764,18.31331571
8.09E+03,1.35E+05,0.00E+00,1.34E+05,0.00E+00,37.4006,37.3504,0,0.9,41.55618711,18.11392201
8.09E+03,1.33E+05,0.00E+00,1.33E+05,0.00E+00,36.8757,36.8204,0,0.9,40.97296943,17.85970331
8.09E+03,1.31E+05,0.00E+00,1.31E+05,0.00E+00,36.5216,36.4663,0,0.9,40.57957066,17.68822477
8.09E+03,1.30E+05,0.00E+00,1.30E+05,0.00E+00,36.1953,36.1475,0,0.9,40.21698544,17.53017754
8.09E+03,1.29E+05,0.00E+00,1.29E+05,0.00E+00,35.9131,35.8803,0,0.9,39.9034479,17.39350969
8.09E+03,1.29E+05,0.00E+00,1.29E+05,0.00E+00,35.856,35.8132,0,0.9,39.83998345,17.36584618
8.09E+03,1.29E+05,0.00E+00,1.29E+05,0.00E+00,35.8023,35.7229,0,0.9,39.78036964,17.33986112
8.09E+03,1.29E+05,0.00E+00,1.28E+05,0.00E+00,35.7124,35.6066,0,0.9,39.68039852,17.29628472
8.10E+03,1.28E+05,0.00E+00,1.28E+05,0.00E+00,35.6786,35.5728,0,0.9,39.64289839,17.27993879
8.10E+03,1.56E+05,0.00E+00,1.39E+05,0.00E+00,43.2786,38.674,0,0.9,48.08738365,20.96080458
8.10E+03,2.69E+05,0.00E+00,1.95E+05,0.00E+00,74.7942,54.2878,0,0.9,83.10467871,36.22448962
8.10E+03,4.34E+05,0.00E+00,3.17E+05,0.00E+00,120.4997,87.9212,0,0.9,133.8885519,58.36066675
8.10E+03,4.29E+05,0.00E+00,1.52E+05,0.00E+00,119.1558,42.2662,0,0.9,132.3953276,57.70978536
8.10E+03,5.87E+05,0.00E+00,1.38E+05,0.00E+00,162.9255,38.4401,0,0.9,181.028383,78.90844276
8.10E+03,5.99E+05,0.00E+00,6.70E+04,0.00E+00,166.5019,18.6019,0,0.9,185.002129,80.64055848
8.10E+03,6.97E+05,0.00E+00,2.86E+05,0.00E+00,193.7346,79.3212,0,0.9,215.2606945,93.82996139
8.10E+03,7.05E+05,0.00E+00,2.90E+05,0.00E+00,195.7961,80.6211,0,0.9,217.5512777,94.82840343
8.10E+03,6.83E+05,0.00E+00,1.37E+05,0.00E+00,189.7906,38.115,0,0.9,210.8783936,91.91976072
8.10E+03,6.99E+05,0.00E+00,1.95E+05,0.00E+00,194.2715,54.0838,0,0.9,215.857232,94.08998603
8.10E+03,7.08E+05,0.00E+00,3.83E+05,0.00E+00,196.5705,106.407,0,0.9,218.4116548,95.20343315
8.10E+03,7.13E+05,0.00E+00,5.07E+05,0.00E+00,198.0953,140.9054,0,0.9,220.1058791,95.94192839
8.10E+03,7.16E+05,0.00E+00,6.36E+05,0.00E+00,199.0077,176.5448,0,0.9,221.1196855,96.38383634
8.10E+03,7.17E+05,0.00E+00,6.61E+05,0.00E+00,199.2867,183.5663,0,0.9,221.4296649,96.51895324
8.10E+03,7.18E+05,0.00E+00,5.91E+05,0.00E+00,199.4377,164.1798,0,0.9,221.5973942,96.59206474
8.10E+03,7.18E+05,0.00E+00,5.63E+05,0.00E+00,199.3688,156.4855,0,0.9,221.5208748,96.55871069
8.10E+03,7.19E+05,0.00E+00,3.77E+05,0.00E+00,199.6098,104.8369,0,0.9,221.7886976,96.67545196
8.10E+03,7.19E+05,0.00E+00,3.99E+05,0.00E+00,199.6071,110.8547,0,0.9,221.7856988,96.67414482
8.10E+03,7.19E+05,0.00E+00,6.39E+05,0.00E+00,199.8247,177.4958,0,0.9,222.0274835,96.77953631
8.11E+03,7.21E+05,0.00E+00,6.99E+05,0.00E+00,200.2697,194.0386,0,0.9,222.5218962,96.99504582
8.11E+03,7.22E+05,0.00E+00,7.13E+05,0.00E+00,200.4655,197.9263,0,0.9,222.739442,97.08987185
8.11E+03,7.29E+05,0.00E+00,7.29E+05,0.00E+00,202.3658,202.3632,0,0.9,224.8509367,98.01025103
8.11E+03,7.27E+05,0.00E+00,7.27E+05,0.00E+00,201.8831,201.8655,0,0.9,224.3145229,97.77643368
8.11E+03,7.29E+05,0.00E+00,7.29E+05,0.00E+00,202.4157,202.3732,0,0.9,224.9063161,98.03439037
8.11E+03,6.97E+05,0.00E+00,6.97E+05,0.00E+00,193.5591,193.4892,0,0.9,215.0657048,93.74496735
8.11E+03,6.95E+05,0.00E+00,6.94E+05,0.00E+00,192.9211,192.8085,0,0.9,214.3567424,93.43593781
8.11E+03,5.32E+05,0.00E+00,5.31E+05,0.00E+00,147.683,147.5666,0,0.9,164.0922455,71.52615154
8.11E+03,5.24E+05,0.00E+00,5.24E+05,0.00E+00,145.6148,145.5357,0,0.9,161.7942109,70.52446151
8.11E+03,5.22E+05,0.00E+00,5.21E+05,0.00E+00,144.8838,144.8046,0,0.9,160.9820473,70.17044758
8.11E+03,5.19E+05,0.00E+00,5.18E+05,0.00E+00,144.1333,144.0164,0,0.9,160.1481252,69.80694939
8.11E+03,1.40E+05,0.00E+00,1.40E+05,0.00E+00,38.9707,38.8424,0,0.9,43.30080137,18.87438173
8.11E+03,1.27E+05,0.00E+00,1.26E+05,0.00E+00,35.1638,35.0504,0,0.9,39.07092367,17.03062079
8.11E+03,1.19E+05,0.00E+00,1.19E+05,0.00E+00,33.168,33.0658,0,0.9,36.85332579,16.06399228
8.11E+03,1.15E+05,0.00E+00,1.15E+05,0.00E+00,32.0398,31.945,0,0.9,35.59976288,15.51757688
8.11E+03,1.27E+05,0.00E+00,1.27E+05,0.00E+00,35.3549,35.2638,0,0.9,39.28326628,17.12317879
8.11E+03,1.26E+05,0.00E+00,1.26E+05,0.00E+00,35.0511,34.9599,0,0.9,38.94568037,16.9760285
8.11E+03,1.22E+05,0.00E+00,1.22E+05,0.00E+00,33.9806,33.8741,0,0.9,37.75626617,16.45757487
8.11E+03,1.20E+05,0.00E+00,1.19E+05,0.00E+00,33.3158,33.1787,0,0.9,37.01751272,16.13555971
8.11E+03,1.18E+05,0.00E+00,1.17E+05,0.00E+00,32.7368,32.3656,0,0.9,36.37425465,15.85517002
8.12E+03,1.16E+05,0.00E+00,1.12E+05,0.00E+00,32.3213,31.1501,0,0.9,35.91258775,15.65393408
8.12E+03,1.14E+05,0.00E+00,1.09E+05,0.00E+00,31.6254,30.2085,0,0.9,35.13933332,15.31688029
8.12E+03,1.12E+05,0.00E+00,1.08E+05,0.00E+00,31.241,30.1346,0,0.9,34.71225772,15.13072235
8.12E+03,1.11E+05,0.00E+00,1.09E+05,0.00E+00,30.8027,30.1631,0,0.9,34.22525007,14.91844064
8.12E+03,1.10E+05,0.00E+00,1.09E+05,0.00E+00,30.5354,30.3748,0,0.9,33.92825414,14.78898311
8.12E+03,1.08E+05,0.00E+00,1.08E+05,0.00E+00,30.0083,29.8743,0,0.9,33.34255454,14.53368257
8.12E+03,1.07E+05,0.00E+00,1.06E+05,0.00E+00,29.6948,29.5072,0,0.9,32.99423638,14.38185421
8.12E+03,1.05E+05,0.00E+00,1.04E+05,0.00E+00,29.2193,28.7792,0,0.9,32.46593591,14.15157338
8.12E+03,1.04E+05,0.00E+00,1.02E+05,0.00E+00,28.9871,28.324,0,0.9,32.20791682,14.03910546
8.12E+03,1.30E+05,0.00E+00,1.01E+05,0.00E+00,36.0577,27.954,0,0.9,40.06409431,17.46353384
8.12E+03,1.25E+05,1.14E+04,0.00E+00,0.00E+00,34.6368,0,3.1535,0.9,38.48535635,16.77537791
8.12E+03,2.79E+05,0.00E+00,3.12E+04,0.00E+00,77.375,8.6557,0,0.9,85.97217283,37.47440133
8.12E+03,2.72E+05,9.64E+04,0.00E+00,0.00E+00,75.5786,0,26.7798,0.9,83.97622154,36.60438634
8.12E+03,4.25E+05,8.85E+04,0.00E+00,0.00E+00,118.0927,0,24.5901,0.9,131.2141352,57.19491552
8.12E+03,4.37E+05,1.67E+05,0.00E+00,0.00E+00,121.3076,0,46.4642,0.9,134.7862762,58.75197571
8.12E+03,5.35E+05,6.32E+04,0.00E+00,0.00E+00,148.6937,0,17.5469,0.9,165.2151793,72.01562704
8.12E+03,5.44E+05,8.83E+04,0.00E+00,0.00E+00,151.0585,0,24.5285,0.9,167.8427565,73.1609614
8.12E+03,5.51E+05,1.55E+05,0.00E+00,0.00E+00,152.9248,0,42.9506,0.9,169.9164839,74.06487824
8.12E+03,5.54E+05,1.27E+05,0.00E+00,0.00E+00,153.9224,0,35.2911,0.9,171.0248998,74.54802551
8.12E+03,5.60E+05,0.00E+00,3.87E+03,0.00E+00,155.4778,1.0761,0,0.9,172.7531027,75.30133167
8.13E+03,5.64E+05,0.00E+00,3.57E+04,0.00E+00,156.6533,9.9251,0,0.9,174.0592085,75.87065002
8.13E+03,5.68E+05,0.00E+00,1.21E+04,0.00E+00,157.8815,3.3516,0,0.9,175.4238648,76.46548991
8.13E+03,5.72E+05,0.00E+00,9.54E+03,0.00E+00,158.9214,2.6494,0,0.9,176.57929,76.96912808
8.13E+03,5.75E+05,1.91E+04,0.00E+00,0.00E+00,159.7854,0,5.318,0.9,177.5393882,77.38762519
8.13E+03,5.78E+05,0.00E+00,3.43E+04,0.00E+00,160.5388,9.5354,0,0.9,178.3764556,77.75249437
8.13E+03,5.80E+05,0.00E+00,1.53E+05,0.00E+00,161.151,42.4806,0,0.9,179.0567211,78.04901526
8.13E+03,5.81E+05,0.00E+00,2.57E+05,0.00E+00,161.3614,71.3651,0,0.9,179.2904381,78.15089014
8.13E+03,5.80E+05,0.00E+00,3.56E+05,0.00E+00,161.1904,98.9475,0,0.9,179.1004726,78.06808608
8.13E+03,5.79E+05,0.00E+00,4.65E+05,0.00E+00,160.7415,129.1616,0,0.9,178.6017021,77.85067705
8.13E+03,5.76E+05,0.00E+00,5.49E+05,0.00E+00,160.0414,152.3633,0,0.9,177.8237846,77.51159069
8.13E+03,5.79E+05,0.00E+00,5.74E+05,0.00E+00,160.8546,159.5061,0,0.9,178.7273745,77.90545637
8.13E+03,5.76E+05,0.00E+00,5.72E+05,0.00E+00,160.0211,158.8455,0,0.9,177.8011788,77.50173705
8.13E+03,5.76E+05,0.00E+00,5.72E+05,0.00E+00,160.0812,158.773,0,0.9,177.8679837,77.53085664
8.13E+03,5.49E+05,0.00E+00,5.44E+05,0.00E+00,152.4614,151.0421,0,0.9,169.4015374,73.84041823
8.13E+03,5.43E+05,0.00E+00,5.37E+05,0.00E+00,150.7809,149.2598,0,0.9,167.5343418,73.02652655
8.13E+03,3.84E+05,0.00E+00,3.78E+05,0.00E+00,106.546,105.1015,0,0.9,118.384457,51.60258845
8.13E+03,3.77E+05,0.00E+00,3.73E+05,0.00E+00,104.8272,103.6012,0,0.9,116.4747176,50.77015234
8.13E+03,3.75E+05,0.00E+00,3.72E+05,0.00E+00,104.2918,103.3948,0,0.9,115.8797551,50.51081419
8.13E+03,3.74E+05,0.00E+00,3.72E+05,0.00E+00,103.8527,103.3957,0,0.9,115.3918371,50.29813568
8.13E+03,1.13E+05,0.00E+00,1.12E+05,0.00E+00,31.3569,31.194,0,0.9,34.84102056,15.18684877
8.14E+03,1.01E+05,0.00E+00,1.01E+05,0.00E+00,28.0156,27.9207,0,0.9,31.12843932,13.56857213
8.14E+03,9.53E+04,0.00E+00,9.51E+04,0.00E+00,26.4808,26.4074,0,0.9,29.42314429,12.82525126
8.14E+03,9.25E+04,0.00E+00,9.21E+04,0.00E+00,25.6824,25.5872,0,0.9,28.53594707,12.43853095
8.14E+03,1.04E+05,0.00E+00,1.04E+05,0.00E+00,28.8833,28.7577,0,0.9,32.09251134,13.98880138
8.14E+03,1.03E+05,0.00E+00,1.03E+05,0.00E+00,28.6411,28.4774,0,0.9,31.8234586,13.87152401
8.14E+03,1.01E+05,0.00E+00,9.97E+04,0.00E+00,27.9897,27.7072,0,0.9,31.0996273,13.55601326
8.14E+03,9.95E+04,0.00E+00,9.75E+04,0.00E+00,27.6285,27.0795,0,0.9,30.69831934,13.38108717
8.14E+03,9.82E+04,0.00E+00,9.51E+04,0.00E+00,27.2808,26.4206,0,0.9,30.31201096,13.21269925
8.14E+03,9.73E+04,0.00E+00,9.30E+04,0.00E+00,27.0411,25.8247,0,0.9,30.04563072,13.0965868
8.14E+03,9.56E+04,0.00E+00,9.03E+04,0.00E+00,26.5633,25.0794,0,0.9,29.51472331,12.86516963
8.14E+03,9.48E+04,0.00E+00,8.79E+04,0.00E+00,26.3325,24.4099,0,0.9,29.25838242,12.75343322
8.14E+03,9.35E+04,0.00E+00,8.48E+04,0.00E+00,25.9802,23.5481,0,0.9,28.86684722,12.58276699
8.14E+03,9.28E+04,0.00E+00,8.22E+04,0.00E+00,25.7718,22.8295,0,0.9,28.63530807,12.48184141
8.14E+03,9.14E+04,0.00E+00,7.83E+04,0.00E+00,25.3984,21.7552,0,0.9,28.22047567,12.30102016
8.14E+03,9.07E+04,0.00E+00,7.44E+04,0.00E+00,25.2033,20.6684,0,0.9,28.00363036,12.20649948
8.14E+03,8.97E+04,0.00E+00,7.43E+04,0.00E+00,24.9108,20.6301,0,0.9,27.6786426,12.0648406
8.14E+03,8.91E+04,0.00E+00,7.88E+04,0.00E+00,24.7569,21.8765,0,0.9,27.50764473,11.99030435
8.14E+03,1.11E+05,0.00E+00,5.72E+04,0.00E+00,30.8906,15.8967,0,0.9,34.32285644,14.96098627
8.14E+03,1.07E+05,6.77E+04,0.00E+00,0.00E+00,29.8427,0,18.8072,0.9,33.15852193,14.45346462
8.14E+03,2.54E+05,0.00E+00,1.19E+04,0.00E+00,70.4421,3.3129,0,0.9,78.26899138,34.11666238
8.15E+03,2.49E+05,8.24E+04,0.00E+00,0.00E+00,69.2586,0,22.8764,0.9,76.95401564,33.54347775
8.15E+03,4.03E+05,5.18E+03,0.00E+00,0.00E+00,112.0686,0,1.4391,0.9,124.5206958,54.27731292
8.15E+03,4.14E+05,1.63E+04,0.00E+00,0.00E+00,115.1278,0,4.5249,0.9,127.9198248,55.75895893
8.15E+03,5.13E+05,0.00E+00,1.42E+05,0.00E+00,142.4678,39.5454,0,0.9,158.2975902,69.00031986
8.15E+03,5.20E+05,0.00E+00,1.51E+05,0.00E+00,144.4465,41.8615,0,0.9,160.4960817,69.95862011
8.15E+03,5.26E+05,0.00E+00,1.06E+05,0.00E+00,146.1522,29.54,0,0.9,162.391288,70.78472139
8.15E+03,5.28E+05,0.00E+00,8.79E+04,0.00E+00,146.7867,24.4033,0,0.9,163.0963387,71.09204586
8.15E+03,5.34E+05,0.00E+00,8.29E+04,0.00E+00,148.2651,23.0386,0,0.9,164.7389774,71.80805546
8.15E+03,5.38E+05,0.00E+00,8.19E+04,0.00E+00,149.5454,22.7587,0,0.9,166.1615457,72.42813859
8.15E+03,5.43E+05,0.00E+00,6.48E+04,0.00E+00,150.8049,17.9994,0,0.9,167.5609889,73.03814176
8.15E+03,5.47E+05,0.00E+00,1.13E+05,0.00E+00,151.8609,31.282,0,0.9,168.7343286,73.54958866
8.15E+03,5.50E+05,0.00E+00,2.41E+05,0.00E+00,152.7479,66.9541,0,0.9,169.7199335,73.9792039
8.15E+03,5.52E+05,0.00E+00,2.97E+05,0.00E+00,153.2687,82.512,0,0.9,170.2985948,74.2314365
8.15E+03,5.53E+05,0.00E+00,3.24E+05,0.00E+00,153.7337,90.0186,0,0.9,170.8152333,74.456634
8.15E+03,5.54E+05,0.00E+00,3.84E+05,0.00E+00,153.8359,106.6519,0,0.9,170.928801,74.50613699
8.15E+03,5.53E+05,0.00E+00,4.65E+05,0.00E+00,153.5883,129.3002,0,0.9,170.6536629,74.38620709
8.15E+03,5.52E+05,0.00E+00,5.02E+05,0.00E+00,153.3585,139.5294,0,0.9,170.3983238,74.27490735
8.15E+03,5.50E+05,0.00E+00,5.23E+05,0.00E+00,152.8876,145.2744,0,0.9,169.8751562,74.04686387
8.15E+03,5.55E+05,0.00E+00,5.40E+05,0.00E+00,154.0486,150.0236,0,0.9,171.1650813,74.60912922
8.15E+03,5.52E+05,0.00E+00,5.39E+05,0.00E+00,153.3671,149.6506,0,0.9,170.4078681,74.27906761
8.16E+03,5.53E+05,0.00E+00,5.41E+05,0.00E+00,153.5092,150.1656,0,0.9,170.5658193,74.34791697
8.16E+03,5.26E+05,0.00E+00,5.16E+05,0.00E+00,146.0741,143.2929,0,0.9,162.3045745,70.74692383
8.16E+03,5.21E+05,0.00E+00,5.13E+05,0.00E+00,144.6464,142.6176,0,0.9,160.718221,70.05544839
8.16E+03,3.64E+05,0.00E+00,3.59E+05,0.00E+00,100.998,99.6598,0,0.9,112.2200444,48.91558328
8.16E+03,3.58E+05,0.00E+00,3.55E+05,0.00E+00,99.4721,98.5738,0,0.9,110.5245863,48.17655023
8.16E+03,3.57E+05,0.00E+00,3.55E+05,0.00E+00,99.1463,98.5341,0,0.9,110.162588,48.01875884
8.16E+03,3.56E+05,0.00E+00,3.54E+05,0.00E+00,98.8106,98.3303,0,0.9,109.7895772,47.85616722
8.16E+03,1.06E+05,0.00E+00,1.05E+05,0.00E+00,29.5414,29.2597,0,0.9,32.82377722,14.30755279
8.16E+03,9.82E+04,0.00E+00,9.77E+04,0.00E+00,27.2884,27.1287,0,0.9,30.3204765,13.2163893
8.16E+03,9.40E+04,0.00E+00,9.35E+04,0.00E+00,26.0994,25.9586,0,0.9,28.99937508,12.64053454
8.16E+03,9.15E+04,0.00E+00,9.10E+04,0.00E+00,25.4285,25.2799,0,0.9,28.2538379,12.31556242
8.16E+03,1.03E+05,0.00E+00,1.03E+05,0.00E+00,28.7083,28.5938,0,0.9,31.89807068,13.90404666
8.16E+03,1.03E+05,0.00E+00,1.02E+05,0.00E+00,28.4776,28.4267,0,0.9,31.64176894,13.79232732
8.16E+03,1.00E+05,0.00E+00,1.00E+05,0.00E+00,27.8701,27.8471,0,0.9,30.96683284,13.4981295
8.16E+03,9.90E+04,0.00E+00,9.89E+04,0.00E+00,27.4982,27.4802,0,0.9,30.55351539,13.3179686
8.16E+03,9.79E+04,0.00E+00,9.77E+04,0.00E+00,27.1806,27.1397,0,0.9,30.20066076,13.16416283
8.16E+03,9.68E+04,0.00E+00,9.64E+04,0.00E+00,26.8832,26.7835,0,0.9,29.87023859,13.02013514
8.16E+03,9.52E+04,0.00E+00,9.47E+04,0.00E+00,26.4425,26.3045,0,0.9,29.38054644,12.80668328
8.16E+03,9.43E+04,0.00E+00,9.38E+04,0.00E+00,26.1905,26.0525,0,0.9,29.10056353,12.68464156
8.16E+03,9.32E+04,0.00E+00,9.28E+04,0.00E+00,25.8968,25.7663,0,0.9,28.77421904,12.5423913
8.17E+03,9.25E+04,0.00E+00,9.21E+04,0.00E+00,25.688,25.5728,0,0.9,28.54226808,12.44128622
8.17E+03,9.12E+04,0.00E+00,9.08E+04,0.00E+00,25.3335,25.2182,0,0.9,28.14827864,12.2695502
8.17E+03,9.04E+04,0.00E+00,8.99E+04,0.00E+00,25.1141,24.9834,0,0.9,27.90452941,12.16330238
8.17E+03,8.95E+04,0.00E+00,8.90E+04,0.00E+00,24.858,24.7273,0,0.9,27.61994541,12.03925508
8.17E+03,8.90E+04,0.00E+00,8.86E+04,0.00E+00,24.7306,24.6153,0,0.9,27.47846011,11.97758308
8.17E+03,9.89E+04,0.00E+00,6.31E+04,0.00E+00,27.4702,17.5277,0,0.9,30.5224182,13.30441364
8.17E+03,1.25E+05,6.70E+04,0.00E+00,0.00E+00,34.6638,0,18.6174,0.9,38.51527913,16.78842095
8.17E+03,2.54E+05,3.62E+04,0.00E+00,0.00E+00,70.6458,0,10.0586,0.9,78.49528634,34.21530207
8.17E+03,2.59E+05,1.08E+05,0.00E+00,0.00E+00,72.0461,0,30.0223,0.9,80.05127298,34.89354092
8.17E+03,4.10E+05,1.06E+05,0.00E+00,0.00E+00,113.9881,0,29.3707,0.9,126.6534474,55.20695779
8.17E+03,4.23E+05,1.96E+05,0.00E+00,0.00E+00,117.4535,0,54.3967,0.9,130.5038806,56.88532271
8.17E+03,5.22E+05,1.39E+05,0.00E+00,0.00E+00,144.9739,0,38.614,0.9,161.0821091,70.2140635
8.17E+03,5.31E+05,1.71E+05,0.00E+00,0.00E+00,147.4402,0,47.3666,0.9,163.8224031,71.40852996
8.17E+03,5.35E+05,2.13E+05,0.00E+00,0.00E+00,148.5856,0,59.2516,0.9,165.0951375,71.96330203
8.17E+03,5.42E+05,2.12E+05,0.00E+00,0.00E+00,150.4374,0,58.8574,0.9,167.1527099,72.86017707
8.17E+03,5.48E+05,1.51E+05,0.00E+00,0.00E+00,152.1397,0,42.0776,0.9,169.0441604,73.68464123
8.17E+03,5.52E+05,1.43E+05,0.00E+00,0.00E+00,153.4576,0,39.7592,0.9,170.5084978,74.32293108
8.17E+03,5.58E+05,1.80E+05,0.00E+00,0.00E+00,154.88,0,49.9594,0.9,172.0888917,75.0118088
8.17E+03,5.62E+05,1.54E+05,0.00E+00,0.00E+00,156.1177,0,42.7562,0.9,173.4641022,75.6112492
8.17E+03,5.66E+05,9.63E+04,0.00E+00,0.00E+00,157.2745,0,26.76,0.9,174.7494705,76.17152825
8.18E+03,5.69E+05,5.68E+03,0.00E+00,0.00E+00,157.9305,0,1.5767,0.9,175.4783806,76.4892528
8.18E+03,5.70E+05,0.00E+00,1.03E+05,0.00E+00,158.4203,28.612,0,0.9,176.0225707,76.72645974
8.18E+03,5.71E+05,0.00E+00,2.22E+05,0.00E+00,158.7211,61.7605,0,0.9,176.356748,76.87212425
8.18E+03,5.72E+05,0.00E+00,3.69E+05,0.00E+00,158.7681,102.4777,0,0.9,176.4090179,76.89490818
8.18E+03,5.69E+05,0.00E+00,4.60E+05,0.00E+00,158.1298,127.7534,0,0.9,175.699734,76.58573848
8.18E+03,5.67E+05,0.00E+00,5.15E+05,0.00E+00,157.5848,143.1841,0,0.9,175.0941995,76.32179214
8.18E+03,5.71E+05,0.00E+00,5.46E+05,0.00E+00,158.6884,151.6677,0,0.9,176.3204493,76.85630203
8.18E+03,5.69E+05,0.00E+00,5.52E+05,0.00E+00,158.0931,153.4493,0,0.9,175.6589765,76.56797272
8.18E+03,5.73E+05,0.00E+00,5.64E+05,0.00E+00,159.2991,156.6547,0,0.9,176.998996,77.15207365
8.18E+03,5.45E+05,0.00E+00,5.40E+05,0.00E+00,151.2697,150.0263,0,0.9,168.0774987,73.26328317
8.18E+03,5.40E+05,0.00E+00,5.38E+05,0.00E+00,150.021,149.3909,0,0.9,166.6899863,72.65848051
8.18E+03,3.83E+05,0.00E+00,3.82E+05,0.00E+00,106.4063,106.083,0,0.9,118.2292721,51.53494494
8.18E+03,3.78E+05,0.00E+00,3.77E+05,0.00E+00,104.9524,104.6287,0,0.9,116.6137366,50.83074932
8.18E+03,3.77E+05,0.00E+00,3.76E+05,0.00E+00,104.6201,104.4352,0,0.9,116.2445384,50.66981955
8.18E+03,3.76E+05,0.00E+00,3.76E+05,0.00E+00,104.5157,104.3835,0,0.9,116.1285584,50.61926506
8.18E+03,1.16E+05,0.00E+00,1.16E+05,0.00E+00,32.232,32.1261,0,0.9,35.81334702,15.61067605
8.18E+03,1.03E+05,0.00E+00,1.03E+05,0.00E+00,28.6298,28.5238,0,0.9,31.81084363,13.86602527
8.18E+03,9.77E+04,0.00E+00,9.74E+04,0.00E+00,27.1354,27.0445,0,0.9,30.15046053,13.14228106
8.18E+03,9.50E+04,0.00E+00,9.48E+04,0.00E+00,26.391,26.3253,0,0.9,29.3232793,12.78172112
8.18E+03,1.22E+05,0.00E+00,1.21E+05,0.00E+00,33.7978,33.7068,0,0.9,37.55312058,16.36902576
8.19E+03,1.28E+05,0.00E+00,1.28E+05,0.00E+00,35.6642,35.4823,0,0.9,39.62683732,17.27293793
8.19E+03,1.19E+05,0.00E+00,1.18E+05,0.00E+00,33.0864,32.7392,0,0.9,36.76271896,16.02449768
8.19E+03,1.15E+05,0.00E+00,1.14E+05,0.00E+00,32.0201,31.8052,0,0.9,35.57791212,15.50805235
8.19E+03,1.13E+05,0.00E+00,1.13E+05,0.00E+00,31.5074,31.3443,0,0.9,35.00824416,15.25973985
8.19E+03,1.13E+05,0.00E+00,1.12E+05,0.00E+00,31.2811,31.1558,0,0.9,34.75675468,15.15011813
8.19E+03,1.12E+05,0.00E+00,1.11E+05,0.00E+00,31.0017,30.8764,0,0.9,34.44638215,15.01482988
8.19E+03,1.11E+05,0.00E+00,1.10E+05,0.00E+00,30.8429,30.6797,0,0.9,34.26990266,14.93790425
8.19E+03,1.10E+05,0.00E+00,1.10E+05,0.00E+00,30.5891,30.4259,0,0.9,33.98791769,14.81498985
8.19E+03,1.10E+05,0.00E+00,1.09E+05,0.00E+00,30.4422,30.3168,0,0.9,33.82461254,14.74380679
8.19E+03,1.19E+05,0.00E+00,1.18E+05,0.00E+00,32.9222,32.8196,0,0.9,36.58024529,15.94495925
8.19E+03,1.22E+05,0.00E+00,1.22E+05,0.00E+00,33.8539,33.7588,0,0.9,37.61544025,16.39619028
8.19E+03,1.31E+05,0.00E+00,1.30E+05,0.00E+00,36.3187,36.2478,0,0.9,40.35412558,17.58995554
8.19E+03,1.66E+05,0.00E+00,1.66E+05,0.00E+00,46.0311,45.9905,0,0.9,51.14569656,22.29389227
8.19E+03,3.80E+05,0.00E+00,3.71E+05,0.00E+00,105.6028,102.9944,0,0.9,117.3363955,51.14574905
8.19E+03,3.96E+05,0.00E+00,3.54E+05,0.00E+00,110.1152,98.3644,0,0.9,122.3502763,53.33124902
8.19E+03,4.61E+05,0.00E+00,3.82E+05,0.00E+00,128.0178,106.0708,0,0.9,142.2419824,62.00184269
8.19E+03,4.65E+05,0.00E+00,3.50E+05,0.00E+00,129.1771,97.1313,0,0.9,143.5300989,62.56331966
8.19E+03,6.51E+05,0.00E+00,4.99E+05,0.00E+00,180.876,138.6029,0,0.9,200.9733832,87.60226679
8.19E+03,6.60E+05,0.00E+00,4.81E+05,0.00E+00,183.4029,133.7184,0,0.9,203.7810142,88.82608476
8.19E+03,6.66E+05,0.00E+00,4.77E+05,0.00E+00,184.971,132.4994,0,0.9,205.5233612,89.58555619
8.20E+03,6.68E+05,0.00E+00,4.61E+05,0.00E+00,185.5712,128.1265,0,0.9,206.1902729,89.87625627
8.20E+03,6.74E+05,0.00E+00,4.39E+05,0.00E+00,187.141,122.0538,0,0.9,207.9344617,90.63653052
8.20E+03,6.79E+05,0.00E+00,4.31E+05,0.00E+00,188.5589,119.6776,0,0.9,209.5098969,91.32324683
8.20E+03,6.83E+05,0.00E+00,4.28E+05,0.00E+00,189.7943,118.9698,0,0.9,210.882569,91.92158073
8.20E+03,6.87E+05,0.00E+00,4.34E+05,0.00E+00,190.7176,120.4796,0,0.9,211.9084863,92.36876772
8.20E+03,6.90E+05,0.00E+00,4.50E+05,0.00E+00,191.616,124.9165,0,0.9,212.9066337,92.80385009
8.20E+03,6.92E+05,0.00E+00,4.69E+05,0.00E+00,192.3303,130.3096,0,0.9,213.7003176,93.14980888
8.20E+03,6.94E+05,0.00E+00,4.94E+05,0.00E+00,192.8077,137.3576,0,0.9,214.230822,93.38105038
8.20E+03,6.96E+05,0.00E+00,5.23E+05,0.00E+00,193.3223,145.1917,0,0.9,214.8025645,93.63026715
