 TIME                                   ,TotElec_30                              ,P_from_grid                             ,P_to_grid                               ,label                                   ,active_load_kW,P_from_grid_kW,P_to_grid_kW,PF,apparent_power,reactive_power
7.02E+02,2.34E+05,2.34E+05,0.00E+00,0.00E+00,64.8743,64.8743,0,0.9,72.08259236,31.42007357
7.03E+02,3.72E+05,3.72E+05,0.00E+00,0.00E+00,103.3566,103.3566,0,0.9,114.8407178,50.05790836
7.03E+02,3.72E+05,3.72E+05,0.00E+00,0.00E+00,103.4007,103.4007,0,0.9,114.8896226,50.07922544
7.04E+02,9.25E+05,9.16E+05,0.00E+00,0.00E+00,256.9993,254.3409,0,0.9,285.5547742,124.4704404
7.04E+02,9.25E+05,8.96E+05,0.00E+00,0.00E+00,257.078,248.8381,0,0.9,285.6422674,124.5085778
7.05E+02,1.06E+06,8.58E+05,0.00E+00,0.00E+00,295.612,238.4021,0,0.9,328.4577775,143.1714259
7.05E+02,1.06E+06,5.38E+05,0.00E+00,0.00E+00,294.3867,149.314,0,0.9,327.0963361,142.5779874
7.06E+02,1.08E+06,5.34E+05,0.00E+00,0.00E+00,299.8874,148.4268,0,0.9,333.2082444,145.2421064
7.06E+02,1.08E+06,5.74E+05,0.00E+00,0.00E+00,300.5945,159.4038,0,0.9,333.9939332,145.5845802
7.07E+02,1.16E+06,5.77E+05,0.00E+00,0.00E+00,321.42,160.3149,0,0.9,357.1332862,155.6707904
7.07E+02,1.11E+06,4.78E+05,0.00E+00,0.00E+00,308.178,132.8226,0,0.9,342.4200162,149.2574247
7.08E+02,1.09E+06,3.81E+05,0.00E+00,0.00E+00,301.8938,105.7524,0,0.9,335.4375987,146.2138594
7.08E+02,1.09E+06,3.66E+05,0.00E+00,0.00E+00,301.7723,101.5591,0,0.9,335.3025479,146.1549922
7.09E+02,1.09E+06,3.84E+05,0.00E+00,0.00E+00,301.8312,106.6799,0,0.9,335.3680317,146.1835359
7.09E+02,1.09E+06,3.85E+05,0.00E+00,0.00E+00,301.7571,106.927,0,0.9,335.2856123,146.1476101
7.10E+02,1.09E+06,3.65E+05,0.00E+00,0.00E+00,301.763,101.4128,0,0.9,335.2922319,146.1504955
7.10E+02,1.17E+06,4.19E+05,0.00E+00,0.00E+00,323.8492,116.2883,0,0.9,359.8324455,156.8473266
7.11E+02,1.13E+06,3.73E+05,0.00E+00,0.00E+00,315.0585,103.7156,0,0.9,350.0649958,152.589794
7.11E+02,1.14E+06,3.79E+05,0.00E+00,0.00E+00,316.1415,105.3119,0,0.9,351.2683231,153.1143122
7.12E+02,1.13E+06,3.86E+05,0.00E+00,0.00E+00,314.4221,107.2829,0,0.9,349.3579152,152.2815847
7.12E+02,1.14E+06,4.58E+05,0.00E+00,0.00E+00,316.3525,127.2725,0,0.9,351.5027261,153.2164861
7.13E+02,1.12E+06,5.48E+05,0.00E+00,0.00E+00,310.8322,152.0887,0,0.9,345.3690637,150.5428847
7.13E+02,1.12E+06,6.81E+05,0.00E+00,0.00E+00,311.0553,189.2867,0,0.9,345.6170266,150.6509692
7.14E+02,1.04E+06,7.42E+05,0.00E+00,0.00E+00,287.5953,206.2026,0,0.9,319.5503138,139.2887525
7.14E+02,1.02E+06,9.07E+05,0.00E+00,0.00E+00,283.0245,252.016,0,0.9,314.4716684,137.0750223
7.15E+02,8.17E+05,8.17E+05,0.00E+00,0.00E+00,227.0775,227.0775,0,0.9,252.3083867,109.978676
7.15E+02,8.13E+05,8.13E+05,0.00E+00,0.00E+00,225.7463,225.7463,0,0.9,250.8291917,109.3339099
7.16E+02,4.67E+05,4.67E+05,0.00E+00,0.00E+00,129.7212,129.7212,0,0.9,144.1346624,62.82684276
7.16E+02,4.59E+05,4.59E+05,0.00E+00,0.00E+00,127.4193,127.4193,0,0.9,141.5769706,61.71197074
7.17E+02,2.86E+05,2.86E+05,0.00E+00,0.00E+00,79.4219,79.4219,0,0.9,88.24659454,38.46579877
7.17E+02,2.86E+05,2.86E+05,0.00E+00,0.00E+00,79.4247,79.4247,0,0.9,88.24965882,38.46713446
7.18E+02,1.52E+05,1.52E+05,0.00E+00,0.00E+00,42.3552,42.3552,0,0.9,47.0613719,20.51357643
7.18E+02,1.52E+05,1.52E+05,0.00E+00,0.00E+00,42.3559,42.3559,0,0.9,47.06209789,20.51389288
7.19E+02,1.20E+05,1.20E+05,0.00E+00,0.00E+00,33.3565,33.3565,0,0.9,37.06282836,16.15531234
7.19E+02,1.20E+05,1.20E+05,0.00E+00,0.00E+00,33.3572,33.3572,0,0.9,37.06356344,16.15563275
7.20E+02,1.20E+05,1.20E+05,0.00E+00,0.00E+00,33.3579,33.3579,0,0.9,37.06430322,16.15595521
7.20E+02,1.20E+05,1.20E+05,0.00E+00,0.00E+00,33.3585,33.3585,0,0.9,37.06504781,16.15627977
7.21E+02,1.20E+05,1.20E+05,0.00E+00,0.00E+00,33.3592,33.3592,0,0.9,37.06579663,16.15660618
7.21E+02,1.20E+05,1.20E+05,0.00E+00,0.00E+00,33.3599,33.3599,0,0.9,37.06654846,16.15693389
7.22E+02,1.20E+05,1.20E+05,0.00E+00,0.00E+00,33.3606,33.3606,0,0.9,37.06730252,16.15726258
7.22E+02,1.20E+05,1.20E+05,0.00E+00,0.00E+00,33.3613,33.3613,0,0.9,37.06805849,16.1575921
7.23E+02,1.20E+05,1.20E+05,0.00E+00,0.00E+00,33.3619,33.3619,0,0.9,37.0688165,16.15792251
7.23E+02,1.20E+05,1.20E+05,0.00E+00,0.00E+00,33.3626,33.3626,0,0.9,37.06957714,16.15825406
7.24E+02,1.20E+05,1.20E+05,0.00E+00,0.00E+00,33.3633,33.3633,0,0.9,37.07034053,16.15858682
7.24E+02,1.20E+05,1.20E+05,0.00E+00,0.00E+00,33.364,33.364,0,0.9,37.07110633,16.15892062
7.25E+02,1.20E+05,1.20E+05,0.00E+00,0.00E+00,33.3647,33.3647,0,0.9,37.07187425,16.15925535
7.25E+02,1.20E+05,1.20E+05,0.00E+00,0.00E+00,33.3654,33.3654,0,0.9,37.07264396,16.15959086
7.26E+02,1.62E+05,1.62E+05,0.00E+00,0.00E+00,45.0841,45.0841,0,0.9,50.09349172,21.83524681
7.26E+02,1.62E+05,1.62E+05,0.00E+00,0.00E+00,45.1193,45.1193,0,0.9,50.13254465,21.85226959
7.27E+02,3.69E+05,3.69E+05,0.00E+00,0.00E+00,102.4299,102.4299,0,0.9,113.8109931,49.60906177
7.27E+02,3.69E+05,3.69E+05,0.00E+00,0.00E+00,102.4798,102.4798,0,0.9,113.8664363,49.63322887
7.28E+02,9.23E+05,9.11E+05,0.00E+00,0.00E+00,256.449,253.1651,0,0.9,284.9433739,124.2039371
7.28E+02,9.23E+05,8.87E+05,0.00E+00,0.00E+00,256.4942,246.3103,0,0.9,284.9935774,124.2258203
7.29E+02,1.08E+06,8.46E+05,0.00E+00,0.00E+00,299.2222,235.0099,0,0.9,332.4690634,144.9199049
7.29E+02,1.07E+06,5.26E+05,0.00E+00,0.00E+00,295.8802,146.0453,0,0.9,328.7558188,143.3013391
7.30E+02,1.15E+06,5.54E+05,0.00E+00,0.00E+00,318.7179,153.9477,0,0.9,354.1310045,154.3621261
7.30E+02,1.11E+06,5.09E+05,0.00E+00,0.00E+00,307.6968,141.359,0,0.9,341.8853189,149.0243555
7.31E+02,1.11E+06,4.57E+05,0.00E+00,0.00E+00,307.9516,126.9137,0,0.9,342.1684446,149.1477672
7.31E+02,1.12E+06,4.17E+05,0.00E+00,0.00E+00,310.8698,115.7874,0,0.9,345.4108513,150.5610995
7.32E+02,1.09E+06,3.13E+05,0.00E+00,0.00E+00,302.59,86.8455,0,0.9,336.2110616,146.5510041
7.32E+02,1.09E+06,3.09E+05,0.00E+00,0.00E+00,302.7834,85.9253,0,0.9,336.4259947,146.6446913
7.33E+02,1.09E+06,3.34E+05,0.00E+00,0.00E+00,302.8985,92.8163,0,0.9,336.5538354,146.7004158
7.33E+02,1.16E+06,4.20E+05,0.00E+00,0.00E+00,321.7454,116.6303,0,0.9,357.494908,155.8284177
7.34E+02,1.15E+06,4.32E+05,0.00E+00,0.00E+00,320.6246,120.0047,0,0.9,356.2495139,155.285563
7.34E+02,1.16E+06,4.67E+05,0.00E+00,0.00E+00,323.6048,129.6525,0,0.9,359.5608911,156.7289589
7.35E+02,1.17E+06,5.14E+05,0.00E+00,0.00E+00,323.6595,142.8544,0,0.9,359.6216599,156.7554473
7.35E+02,1.18E+06,5.85E+05,0.00E+00,0.00E+00,326.7277,162.4235,0,0.9,363.0307317,158.2414273
7.36E+02,1.17E+06,6.48E+05,0.00E+00,0.00E+00,325.3417,179.8629,0,0.9,361.4907858,157.5701804
7.36E+02,1.18E+06,7.44E+05,0.00E+00,0.00E+00,327.4112,206.7663,0,0.9,363.7901846,158.5724651
7.37E+02,1.16E+06,8.31E+05,0.00E+00,0.00E+00,321.4036,230.8074,0,0.9,357.1151273,155.6628751
7.37E+02,1.15E+06,9.31E+05,0.00E+00,0.00E+00,320.7381,258.5183,0,0.9,356.3756747,155.3405552
7.38E+02,1.07E+06,9.49E+05,0.00E+00,0.00E+00,297.1038,263.727,0,0.9,330.1152921,143.8939198
7.38E+02,1.06E+06,1.03E+06,0.00E+00,0.00E+00,295.6401,286.271,0,0.9,328.4890294,143.1850483
7.39E+02,8.26E+05,8.26E+05,0.00E+00,0.00E+00,229.5189,229.5189,0,0.9,255.0209699,111.1610636
7.39E+02,8.24E+05,8.24E+05,0.00E+00,0.00E+00,228.9139,228.9139,0,0.9,254.34881,110.8680759
7.40E+02,4.70E+05,4.70E+05,0.00E+00,0.00E+00,130.6606,130.6606,0,0.9,145.1783939,63.28179477
7.40E+02,4.58E+05,4.58E+05,0.00E+00,0.00E+00,127.3463,127.3463,0,0.9,141.4959329,61.67664726
7.41E+02,2.86E+05,2.86E+05,0.00E+00,0.00E+00,79.3499,79.3499,0,0.9,88.16655688,38.43091116
7.41E+02,2.86E+05,2.86E+05,0.00E+00,0.00E+00,79.3537,79.3537,0,0.9,88.17075717,38.43274203
7.42E+02,1.52E+05,1.52E+05,0.00E+00,0.00E+00,42.3377,42.3377,0,0.9,47.04191754,20.50509647
7.42E+02,1.52E+05,1.52E+05,0.00E+00,0.00E+00,42.3384,42.3384,0,0.9,47.04270969,20.50544176
7.43E+02,1.20E+05,1.20E+05,0.00E+00,0.00E+00,33.3392,33.3392,0,0.9,37.04350571,16.14688979
7.43E+02,1.20E+05,1.20E+05,0.00E+00,0.00E+00,33.3399,33.3399,0,0.9,37.04430615,16.1472387
7.44E+02,1.20E+05,1.20E+05,0.00E+00,0.00E+00,33.3406,33.3406,0,0.9,37.0451111,16.14758956
7.44E+02,1.20E+05,1.20E+05,0.00E+00,0.00E+00,33.3413,33.3413,0,0.9,37.04592018,16.14794223
7.45E+02,1.20E+05,1.20E+05,0.00E+00,0.00E+00,33.3421,33.3421,0,0.9,37.04673327,16.14829665
7.45E+02,1.20E+05,1.20E+05,0.00E+00,0.00E+00,33.3428,33.3428,0,0.9,37.04755044,16.14865285
7.46E+02,1.20E+05,1.20E+05,0.00E+00,0.00E+00,33.3435,33.3435,0,0.9,37.04837179,16.14901086
7.46E+02,1.20E+05,1.20E+05,0.00E+00,0.00E+00,33.3443,33.3443,0,0.9,37.04919739,16.14937074
7.47E+02,1.20E+05,1.20E+05,0.00E+00,0.00E+00,33.345,33.345,0,0.9,37.05002734,16.1497325
7.47E+02,1.20E+05,1.20E+05,0.00E+00,0.00E+00,33.3458,33.3458,0,0.9,37.05086171,16.1500962
7.48E+02,1.20E+05,1.20E+05,0.00E+00,0.00E+00,33.3465,33.3465,0,0.9,37.05170036,16.15046175
7.48E+02,1.20E+05,1.20E+05,0.00E+00,0.00E+00,33.3473,33.3473,0,0.9,37.05254292,16.15082902
7.49E+02,1.20E+05,1.20E+05,0.00E+00,0.00E+00,33.3481,33.3481,0,0.9,37.05338925,16.15119792
7.49E+02,1.20E+05,1.20E+05,0.00E+00,0.00E+00,33.3488,33.3488,0,0.9,37.05423943,16.15156851
7.50E+02,1.62E+05,1.62E+05,0.00E+00,0.00E+00,44.8696,44.8696,0,0.9,49.85509355,21.73133146
7.50E+02,1.62E+05,1.62E+05,0.00E+00,0.00E+00,44.8704,44.8704,0,0.9,49.85595169,21.73170552
7.51E+02,4.02E+05,4.02E+05,0.00E+00,0.00E+00,111.5298,111.5298,0,0.9,123.9219642,54.01633187
7.51E+02,3.86E+05,3.86E+05,0.00E+00,0.00E+00,107.292,107.292,0,0.9,119.2132934,51.96386988
7.52E+02,9.42E+05,9.40E+05,0.00E+00,0.00E+00,261.7386,261.1202,0,0.9,290.820639,126.7657776
7.52E+02,9.52E+05,9.45E+05,0.00E+00,0.00E+00,264.3689,262.4594,0,0.9,293.7432555,128.0397166
7.53E+02,1.13E+06,1.06E+06,0.00E+00,0.00E+00,312.7922,295.535,0,0.9,347.5468698,151.4921684
7.53E+02,1.11E+06,9.95E+05,0.00E+00,0.00E+00,308.6709,276.388,0,0.9,342.9676203,149.4961198
7.54E+02,1.12E+06,1.00E+06,0.00E+00,0.00E+00,312.0963,278.4224,0,0.9,346.7736238,151.1551182
7.54E+02,1.13E+06,9.65E+05,0.00E+00,0.00E+00,314.3838,268.033,0,0.9,349.3152937,152.2630065
7.55E+02,1.14E+06,8.88E+05,0.00E+00,0.00E+00,315.7781,246.6471,0,0.9,350.8645115,152.9382948
7.55E+02,1.15E+06,8.33E+05,0.00E+00,0.00E+00,318.5103,231.4242,0,0.9,353.900311,154.2615692
7.56E+02,1.12E+06,7.56E+05,0.00E+00,0.00E+00,312.4207,210.0681,0,0.9,347.1340854,151.3122398
7.56E+02,1.13E+06,7.31E+05,0.00E+00,0.00E+00,314.5292,202.9344,0,0.9,349.4769397,152.3334663
7.57E+02,1.14E+06,7.14E+05,0.00E+00,0.00E+00,315.3478,198.2668,0,0.9,350.3864211,152.7299001
7.57E+02,1.15E+06,7.25E+05,0.00E+00,0.00E+00,318.4922,201.2804,0,0.9,353.8802072,154.2528061
7.58E+02,1.18E+06,7.77E+05,0.00E+00,0.00E+00,327.6332,215.702,0,0.9,364.0369022,158.6800068
7.58E+02,1.21E+06,8.33E+05,0.00E+00,0.00E+00,335.1108,231.4007,0,0.9,372.345386,162.3015909
7.59E+02,1.23E+06,8.97E+05,0.00E+00,0.00E+00,341.6085,249.2544,0,0.9,379.5650125,165.4485532
7.59E+02,1.27E+06,9.99E+05,0.00E+00,0.00E+00,353.1064,277.4525,0,0.9,392.3404675,171.0172449
7.60E+02,1.28E+06,1.10E+06,0.00E+00,0.00E+00,354.8695,304.7031,0,0.9,394.2994546,171.8711476
7.60E+02,1.29E+06,1.15E+06,0.00E+00,0.00E+00,358.3129,320.6779,0,0.9,398.1253963,173.5388369
7.61E+02,1.27E+06,1.15E+06,0.00E+00,0.00E+00,353.4607,319.0472,0,0.9,392.7341472,171.1888459
7.61E+02,1.28E+06,1.18E+06,0.00E+00,0.00E+00,354.6413,327.1715,0,0.9,394.0458884,171.7606207
7.62E+02,1.19E+06,1.11E+06,0.00E+00,0.00E+00,330.9712,308.9085,0,0.9,367.7458204,160.2966868
7.62E+02,1.19E+06,1.15E+06,0.00E+00,0.00E+00,330.6317,320.4875,0,0.9,367.3685613,160.1322434
7.63E+02,9.39E+05,9.39E+05,0.00E+00,0.00E+00,260.9441,260.9441,0,0.9,289.9378516,126.3809795
7.63E+02,9.39E+05,9.39E+05,0.00E+00,0.00E+00,260.8252,260.8252,0,0.9,289.8057997,126.3234194
7.64E+02,4.87E+05,4.87E+05,0.00E+00,0.00E+00,135.2553,135.2553,0,0.9,150.2837128,65.50715168
7.64E+02,4.64E+05,4.64E+05,0.00E+00,0.00E+00,129.0168,129.0168,0,0.9,143.3520207,62.48569716
7.65E+02,2.92E+05,2.92E+05,0.00E+00,0.00E+00,81.0175,81.0175,0,0.9,90.019389,39.23854196
7.65E+02,2.92E+05,2.92E+05,0.00E+00,0.00E+00,81.0181,81.0181,0,0.9,90.02010201,39.23885275
7.66E+02,1.54E+05,1.54E+05,0.00E+00,0.00E+00,42.7513,42.7513,0,0.9,47.50141033,20.70538473
7.66E+02,1.54E+05,1.54E+05,0.00E+00,0.00E+00,42.7514,42.7514,0,0.9,47.50159076,20.70546338
7.67E+02,1.22E+05,1.22E+05,0.00E+00,0.00E+00,33.7516,33.7516,0,0.9,37.50177461,16.34664457
7.67E+02,1.22E+05,1.22E+05,0.00E+00,0.00E+00,33.7518,33.7518,0,0.9,37.50194944,16.34672078
7.68E+02,1.22E+05,1.22E+05,0.00E+00,0.00E+00,33.7519,33.7519,0,0.9,37.50211685,16.34679375
7.68E+02,1.22E+05,1.22E+05,0.00E+00,0.00E+00,33.7521,33.7521,0,0.9,37.50228826,16.34686847
7.69E+02,1.22E+05,1.22E+05,0.00E+00,0.00E+00,33.7522,33.7522,0,0.9,37.50246381,16.34694499
7.69E+02,1.22E+05,1.22E+05,0.00E+00,0.00E+00,33.7524,33.7524,0,0.9,37.50264355,16.34702334
7.70E+02,1.22E+05,1.22E+05,0.00E+00,0.00E+00,33.7525,33.7525,0,0.9,37.50282751,16.34710352
7.70E+02,1.22E+05,1.22E+05,0.00E+00,0.00E+00,33.7527,33.7527,0,0.9,37.50301573,16.34718556
7.71E+02,1.22E+05,1.22E+05,0.00E+00,0.00E+00,33.7529,33.7529,0,0.9,37.50320847,16.34726958
7.71E+02,1.22E+05,1.22E+05,0.00E+00,0.00E+00,33.7531,33.7531,0,0.9,37.5034061,16.34735572
7.72E+02,1.22E+05,1.22E+05,0.00E+00,0.00E+00,33.7532,33.7532,0,0.9,37.50360807,16.34744376
7.72E+02,1.22E+05,1.22E+05,0.00E+00,0.00E+00,33.7534,33.7534,0,0.9,37.50381345,16.34753328
7.73E+02,1.22E+05,1.22E+05,0.00E+00,0.00E+00,33.7536,33.7536,0,0.9,37.50402198,16.34762418
7.73E+02,1.22E+05,1.22E+05,0.00E+00,0.00E+00,33.7538,33.7538,0,0.9,37.5042337,16.34771647
7.74E+02,1.63E+05,1.63E+05,0.00E+00,0.00E+00,45.274,45.274,0,0.9,50.30444842,21.92720071
7.74E+02,1.63E+05,1.63E+05,0.00E+00,0.00E+00,45.2742,45.2742,0,0.9,50.30466586,21.92729549
7.75E+02,4.02E+05,4.02E+05,0.00E+00,0.00E+00,111.5622,111.5622,0,0.9,123.957992,54.03203603
7.75E+02,3.87E+05,3.87E+05,0.00E+00,0.00E+00,107.4935,107.4935,0,0.9,119.4371681,52.06145457
7.76E+02,1.00E+06,9.94E+05,0.00E+00,0.00E+00,277.98,276.1152,0,0.9,308.8666476,134.6318504
7.76E+02,9.77E+05,9.56E+05,0.00E+00,0.00E+00,271.4177,265.6435,0,0.9,301.5752017,131.4535828
7.77E+02,1.11E+06,1.01E+06,0.00E+00,0.00E+00,309.008,281.7943,0,0.9,343.342237,149.6594114
7.77E+02,1.12E+06,9.33E+05,0.00E+00,0.00E+00,311.6517,259.1765,0,0.9,346.2797159,150.9398288
7.78E+02,1.15E+06,9.26E+05,0.00E+00,0.00E+00,318.9655,257.1526,0,0.9,354.4060775,154.4820277
7.78E+02,1.16E+06,8.72E+05,0.00E+00,0.00E+00,321.246,242.1887,0,0.9,356.9399795,155.58653
7.79E+02,1.16E+06,7.78E+05,0.00E+00,0.00E+00,322.6653,216.1318,0,0.9,358.5170429,156.273956
7.79E+02,1.17E+06,7.32E+05,0.00E+00,0.00E+00,325.1023,203.3692,0,0.9,361.2247748,157.4542289
7.80E+02,1.15E+06,7.10E+05,0.00E+00,0.00E+00,318.5518,197.0941,0,0.9,353.9464629,154.2816863
7.80E+02,1.15E+06,5.78E+05,0.00E+00,0.00E+00,320.1476,160.4703,0,0.9,355.7195455,155.0545551
7.81E+02,1.16E+06,5.12E+05,0.00E+00,0.00E+00,320.902,142.2828,0,0.9,356.5577368,155.4199142
7.81E+02,1.16E+06,5.00E+05,0.00E+00,0.00E+00,323.0608,138.8928,0,0.9,358.9564665,156.4654963
7.82E+02,1.23E+06,6.30E+05,0.00E+00,0.00E+00,340.9105,175.1233,0,0.9,378.7894955,165.1105132
7.82E+02,1.26E+06,7.09E+05,0.00E+00,0.00E+00,349.605,197.0286,0,0.9,388.4500443,169.3214488
7.83E+02,1.27E+06,8.01E+05,0.00E+00,0.00E+00,352.8408,222.6106,0,0.9,392.0452904,170.8885802
7.83E+02,1.29E+06,8.46E+05,0.00E+00,0.00E+00,357.3876,234.881,0,0.9,397.0973008,173.0907005
7.84E+02,1.28E+06,8.20E+05,0.00E+00,0.00E+00,356.2978,227.7708,0,0.9,395.8864135,172.5628869
7.84E+02,1.29E+06,8.01E+05,0.00E+00,0.00E+00,358.9684,222.6114,0,0.9,398.8537399,173.8563145
7.85E+02,1.27E+06,6.82E+05,0.00E+00,0.00E+00,352.9566,189.3226,0,0.9,392.1740246,170.9446941
7.85E+02,1.27E+06,7.48E+05,0.00E+00,0.00E+00,352.3986,207.7333,0,0.9,391.554051,170.6744539
7.86E+02,1.18E+06,8.56E+05,0.00E+00,0.00E+00,328.1979,237.8761,0,0.9,364.6643858,158.9535206
7.86E+02,1.18E+06,1.03E+06,0.00E+00,0.00E+00,328.2553,286.3696,0,0.9,364.7280706,158.9812802
7.87E+02,9.48E+05,9.46E+05,0.00E+00,0.00E+00,263.273,262.656,0,0.9,292.5255711,127.5089403
7.87E+02,9.48E+05,9.48E+05,0.00E+00,0.00E+00,263.3183,263.3183,0,0.9,292.5759282,127.5308904
7.88E+02,4.85E+05,4.85E+05,0.00E+00,0.00E+00,134.7796,134.7796,0,0.9,149.7550825,65.27672708
7.88E+02,4.64E+05,4.64E+05,0.00E+00,0.00E+00,128.98,128.98,0,0.9,143.3111563,62.46788477
7.89E+02,2.92E+05,2.92E+05,0.00E+00,0.00E+00,80.9811,80.9811,0,0.9,89.97902889,39.2209494
7.89E+02,2.92E+05,2.92E+05,0.00E+00,0.00E+00,80.9822,80.9822,0,0.9,89.98021912,39.22146821
7.90E+02,1.54E+05,1.54E+05,0.00E+00,0.00E+00,42.7424,42.7424,0,0.9,47.49156257,20.70109219
7.90E+02,1.54E+05,1.54E+05,0.00E+00,0.00E+00,42.7426,42.7426,0,0.9,47.49178439,20.70118888
7.91E+02,1.21E+05,1.21E+05,0.00E+00,0.00E+00,33.7428,33.7428,0,0.9,37.4920097,16.34238815
7.91E+02,1.21E+05,1.21E+05,0.00E+00,0.00E+00,33.743,33.743,0,0.9,37.49223805,16.34248768
7.92E+02,1.21E+05,1.21E+05,0.00E+00,0.00E+00,33.7432,33.7432,0,0.9,37.49246946,16.34258855
7.92E+02,1.21E+05,1.21E+05,0.00E+00,0.00E+00,33.7434,33.7434,0,0.9,37.49270436,16.34269094
7.93E+02,1.21E+05,1.21E+05,0.00E+00,0.00E+00,33.7436,33.7436,0,0.9,37.49294253,16.34279476
7.93E+02,1.21E+05,1.21E+05,0.00E+00,0.00E+00,33.7439,33.7439,0,0.9,37.49318307,16.34289961
7.94E+02,1.21E+05,1.21E+05,0.00E+00,0.00E+00,33.7441,33.7441,0,0.9,37.49342556,16.34300531
7.94E+02,1.21E+05,1.21E+05,0.00E+00,0.00E+00,33.7443,33.7443,0,0.9,37.49367001,16.34311186
7.95E+02,1.21E+05,1.21E+05,0.00E+00,0.00E+00,33.7445,33.7445,0,0.9,37.49391665,16.34321937
7.95E+02,1.21E+05,1.21E+05,0.00E+00,0.00E+00,33.7447,33.7447,0,0.9,37.49416596,16.34332804
7.96E+02,1.21E+05,1.21E+05,0.00E+00,0.00E+00,33.745,33.745,0,0.9,37.49441749,16.34343768
7.96E+02,1.21E+05,1.21E+05,0.00E+00,0.00E+00,33.7452,33.7452,0,0.9,37.49466993,16.34354771
7.97E+02,1.21E+05,1.21E+05,0.00E+00,0.00E+00,33.7454,33.7454,0,0.9,37.49492262,16.34365786
7.97E+02,1.21E+05,1.21E+05,0.00E+00,0.00E+00,33.7457,33.7457,0,0.9,37.49517562,16.34376814
7.98E+02,1.63E+05,1.63E+05,0.00E+00,0.00E+00,45.2659,45.2659,0,0.9,50.29542895,21.92326921
7.98E+02,1.63E+05,1.63E+05,0.00E+00,0.00E+00,45.3283,45.3283,0,0.9,50.36476321,21.95349132
7.99E+02,4.02E+05,4.02E+05,0.00E+00,0.00E+00,111.7952,111.7952,0,0.9,124.216841,54.14486568
7.99E+02,3.87E+05,3.87E+05,0.00E+00,0.00E+00,107.5804,107.5804,0,0.9,119.5337336,52.10354652
8.00E+02,9.53E+05,9.51E+05,0.00E+00,0.00E+00,264.8254,264.0503,0,0.9,294.2504887,128.2608144
8.00E+02,9.61E+05,9.52E+05,0.00E+00,0.00E+00,266.8909,264.496,0,0.9,296.5454351,129.2611584
8.01E+02,1.07E+06,1.04E+06,0.00E+00,0.00E+00,297.6975,289.516,0,0.9,330.7750415,144.1814979
8.01E+02,1.13E+06,1.07E+06,0.00E+00,0.00E+00,315.1585,297.4207,0,0.9,350.1761211,152.6382324
8.02E+02,1.13E+06,1.04E+06,0.00E+00,0.00E+00,315.1753,287.9248,0,0.9,350.1947393,152.6463479
8.02E+02,1.14E+06,1.01E+06,0.00E+00,0.00E+00,316.9007,280.6911,0,0.9,352.1118441,153.4819945
8.03E+02,1.14E+06,9.73E+05,0.00E+00,0.00E+00,315.8648,270.2576,0,0.9,350.960865,152.9802944
8.03E+02,1.14E+06,9.55E+05,0.00E+00,0.00E+00,317.1817,265.2869,0,0.9,352.4240816,153.6180957
8.04E+02,1.14E+06,9.42E+05,0.00E+00,0.00E+00,317.7202,261.7773,0,0.9,353.0224992,153.8789399
8.04E+02,1.24E+06,1.03E+06,0.00E+00,0.00E+00,344.7371,286.2538,0,0.9,383.0412629,166.9638156
8.05E+02,1.25E+06,1.03E+06,0.00E+00,0.00E+00,346.1603,287.3852,0,0.9,384.622544,167.6530801
8.05E+02,1.25E+06,1.04E+06,0.00E+00,0.00E+00,347.7918,288.9121,0,0.9,386.4353721,168.4432735
8.06E+02,9.97E+05,7.86E+05,0.00E+00,0.00E+00,277.0361,218.3967,0,0.9,307.8179002,134.174712
8.06E+02,9.93E+05,7.88E+05,0.00E+00,0.00E+00,275.7898,218.7576,0,0.9,306.4331278,133.5711037
8.07E+02,7.27E+05,5.28E+05,0.00E+00,0.00E+00,201.8319,146.7264,0,0.9,224.2576208,97.75163066
8.07E+02,7.24E+05,5.48E+05,0.00E+00,0.00E+00,201.217,152.1461,0,0.9,223.5744126,97.45382707
8.08E+02,5.51E+05,4.14E+05,0.00E+00,0.00E+00,153.162,115.0476,0,0.9,170.1799831,74.17973483
8.08E+02,5.43E+05,4.38E+05,0.00E+00,0.00E+00,150.7818,121.5431,0,0.9,167.5352974,73.02694307
8.09E+02,4.56E+05,3.84E+05,0.00E+00,0.00E+00,126.7791,106.6452,0,0.9,140.8656911,61.40193119
8.09E+02,4.56E+05,4.10E+05,0.00E+00,0.00E+00,126.7782,113.8459,0,0.9,140.8647086,61.40150295
8.10E+02,2.84E+05,2.57E+05,0.00E+00,0.00E+00,78.7548,71.2766,0,0.9,87.50535333,38.14269922
8.10E+02,2.84E+05,2.76E+05,0.00E+00,0.00E+00,78.755,76.6148,0,0.9,87.50551724,38.14277067
8.11E+02,2.84E+05,2.84E+05,0.00E+00,0.00E+00,78.7551,78.7551,0,0.9,87.50568294,38.14284289
8.11E+02,2.84E+05,2.84E+05,0.00E+00,0.00E+00,78.7553,78.7553,0,0.9,87.50585059,38.14291597
8.12E+02,1.54E+05,1.54E+05,0.00E+00,0.00E+00,42.7554,42.7554,0,0.9,47.5060208,20.70739439
8.12E+02,1.54E+05,1.54E+05,0.00E+00,0.00E+00,42.7556,42.7556,0,0.9,47.50619428,20.70747001
