 TIME                                   ,P_surplus1                              ,P_short1                                ,TotElec_30                              ,Wind                                    ,active_load_kW,P_from_grid_kW,P_to_grid_kW,PF,apparent_power,reactive_power
1.92E+03,0.00E+00,4.58E+04,6.37E+04,6.03E+00,17.6967,12.7317,0,0.9,19.66304433,8.570922315
1.92E+03,0.00E+00,5.03E+04,6.37E+04,5.48E+00,17.6815,13.97,0,0.9,19.64612677,8.563548123
1.92E+03,0.00E+00,4.66E+04,6.27E+04,5.83E+00,17.4105,12.933,0,0.9,19.34496788,8.432276007
1.92E+03,0.00E+00,3.65E+04,6.38E+04,7.08E+00,17.7084,10.1358,0,0.9,19.67601728,8.576577092
1.92E+03,0.00E+00,3.31E+04,6.26E+04,7.35E+00,17.3961,9.1833,0,0.9,19.32902928,8.425328532
1.92E+03,0.00E+00,3.91E+04,6.26E+04,6.65E+00,17.3872,10.8602,0,0.9,19.31908688,8.420994737
1.92E+03,0.00E+00,8.91E+03,2.18E+04,5.40E+00,6.0634,2.4746,0,0.9,6.737079283,2.936624777
1.93E+03,0.00E+00,1.85E+04,2.17E+04,3.60E+00,6.027,5.1466,0,0.9,6.69671779,2.91903161
1.93E+03,0.00E+00,7.25E+04,7.34E+04,2.58E+00,20.3915,20.1459,0,0.9,22.65716971,9.876031313
1.93E+03,0.00E+00,7.18E+04,7.23E+04,2.33E+00,20.0766,19.9432,0,0.9,22.30729766,9.723525619
1.93E+03,0.00E+00,8.13E+04,8.17E+04,2.18E+00,22.6893,22.5719,0,0.9,25.21031785,10.98892278
1.93E+03,0.00E+00,7.91E+04,8.13E+04,2.13E+00,22.5713,21.9701,0,0.9,25.07919326,10.9317669
1.93E+03,0.00E+00,3.96E+04,6.86E+04,2.25E+00,19.0638,10.9929,0,0.9,21.18196772,9.233005672
1.93E+03,0.00E+00,7.29E+03,6.87E+04,2.55E+00,19.0841,2.0262,0,0.9,21.20451752,9.242834902
1.93E+03,1.95E+03,0.00E+00,6.89E+04,2.78E+00,19.1365,0,0.5417,0.9,21.26277147,9.268227208
1.93E+03,2.21E+04,0.00E+00,6.90E+04,2.93E+00,19.1563,0,6.1299,0.9,21.28475258,9.277808554
1.93E+03,5.36E+04,0.00E+00,6.53E+04,3.25E+00,18.1342,0,14.896,0.9,20.14915695,8.782813896
1.93E+03,7.51E+04,0.00E+00,6.54E+04,3.75E+00,18.1774,0,20.8504,0.9,20.1970825,8.803704157
1.93E+03,9.64E+04,0.00E+00,6.57E+04,4.40E+00,18.2476,0,26.7751,0.9,20.27513787,8.837727702
1.93E+03,1.05E+05,0.00E+00,6.59E+04,5.20E+00,18.2959,0,29.1742,0.9,20.32879413,8.861115924
1.93E+03,9.39E+04,0.00E+00,6.62E+04,5.78E+00,18.3813,0,26.0936,0.9,20.4236479,8.902461726
1.93E+03,9.10E+04,0.00E+00,6.63E+04,6.13E+00,18.4195,0,25.2687,0.9,20.46606975,8.920952982
1.93E+03,8.92E+04,0.00E+00,6.64E+04,6.03E+00,18.4548,0,24.7916,0.9,20.50532671,8.938064695
1.93E+03,7.94E+04,0.00E+00,6.65E+04,5.48E+00,18.4857,0,22.0495,0.9,20.53968706,8.953042021
1.93E+03,6.23E+04,0.00E+00,6.81E+04,5.20E+00,18.9207,0,17.3138,0.9,21.02294781,9.163690499
1.93E+03,1.01E+05,0.00E+00,6.68E+04,5.20E+00,18.5503,0,28.1678,0.9,20.61148942,8.984339946
1.93E+03,1.20E+05,0.00E+00,6.91E+04,5.38E+00,19.1944,0,33.3012,0.9,21.3270569,9.296248578
1.94E+03,1.15E+05,0.00E+00,6.86E+04,5.73E+00,19.0659,0,31.9539,0.9,21.18434952,9.234043874
1.94E+03,4.59E+04,0.00E+00,7.39E+04,5.73E+00,20.5408,0,12.7397,0.9,22.82307215,9.948346509
1.94E+03,4.80E+04,0.00E+00,7.41E+04,5.38E+00,20.5959,0,13.3204,0.9,22.88428241,9.975027444
1.94E+03,4.20E+04,0.00E+00,8.44E+04,5.70E+00,23.4487,0,11.6529,0.9,26.05415342,11.35674218
1.94E+03,2.94E+04,0.00E+00,8.45E+04,6.70E+00,23.4793,0,8.1595,0.9,26.08816585,11.37156786
1.94E+03,0.00E+00,1.85E+04,8.44E+04,6.98E+00,23.4523,5.1357,0,0.9,26.05808771,11.3584571
1.94E+03,0.00E+00,4.53E+04,8.41E+04,6.53E+00,23.3749,12.5703,0,0.9,25.97216619,11.32100478
1.94E+03,0.00E+00,6.19E+04,8.58E+04,6.20E+00,23.8399,17.1839,0,0.9,26.48875267,11.5461796
1.94E+03,0.00E+00,6.83E+04,8.56E+04,6.00E+00,23.764,18.9653,0,0.9,26.40446473,11.50943934
1.94E+03,0.00E+00,7.75E+04,9.17E+04,5.65E+00,25.4812,21.5218,0,0.9,28.31247494,12.34112171
1.94E+03,0.00E+00,8.07E+04,9.18E+04,5.15E+00,25.4992,22.4222,0,0.9,28.33249035,12.34984623
1.94E+03,0.00E+00,8.55E+04,9.23E+04,4.48E+00,25.6516,23.7406,0,0.9,28.50181272,12.42365214
1.94E+03,0.00E+00,8.91E+04,9.22E+04,3.63E+00,25.6175,24.7402,0,0.9,28.46389128,12.40712256
1.94E+03,0.00E+00,9.49E+04,9.65E+04,2.93E+00,26.8107,26.3577,0,0.9,29.78970121,12.98502971
1.94E+03,0.00E+00,9.59E+04,9.64E+04,2.38E+00,26.767,26.6311,0,0.9,29.7411339,12.96385971
1.94E+03,0.00E+00,9.09E+04,9.13E+04,1.98E+00,25.3482,25.2538,0,0.9,28.16464121,12.27668248
1.94E+03,0.00E+00,9.07E+04,9.09E+04,1.73E+00,25.2628,25.1944,0,0.9,28.06976954,12.23532888
1.94E+03,0.00E+00,8.03E+04,8.05E+04,1.50E+00,22.3534,22.3048,0,0.9,24.83709966,10.82624075
1.94E+03,0.00E+00,8.00E+04,8.01E+04,1.30E+00,22.254,22.2193,0,0.9,24.72670002,10.77811866
1.94E+03,0.00E+00,6.80E+04,6.81E+04,1.35E+00,18.9183,18.8801,0,0.9,21.02028286,9.162528876
1.95E+03,0.00E+00,6.76E+04,6.78E+04,1.65E+00,18.8266,18.7659,0,0.9,20.91847572,9.118152171
1.95E+03,0.00E+00,6.69E+04,6.73E+04,2.02E+00,18.6843,18.5842,0,0.9,20.76036697,9.049234167
1.95E+03,0.00E+00,6.64E+04,6.71E+04,2.48E+00,18.6272,18.4459,0,0.9,20.6968798,9.021560749
1.95E+03,0.00E+00,6.51E+04,6.62E+04,2.70E+00,18.3982,18.079,0,0.9,20.44243284,8.910649892
1.95E+03,0.00E+00,6.49E+04,6.61E+04,2.70E+00,18.3533,18.0338,0,0.9,20.39251372,8.888890653
1.95E+03,0.00E+00,6.41E+04,6.57E+04,2.90E+00,18.2364,17.794,0,0.9,20.26261847,8.832270623
1.95E+03,0.00E+00,6.30E+04,6.55E+04,3.30E+00,18.1978,17.5098,0,0.9,20.21977089,8.813593798
1.95E+03,0.00E+00,6.21E+04,6.52E+04,3.58E+00,18.1137,17.2566,0,0.9,20.12629319,8.772847811
1.95E+03,0.00E+00,6.18E+04,6.52E+04,3.73E+00,18.1113,17.1616,0,0.9,20.123692,8.771713982
1.95E+03,0.00E+00,7.29E+04,7.62E+04,3.65E+00,21.1653,20.2614,0,0.9,23.51703548,10.25083811
1.95E+03,0.00E+00,7.36E+04,7.62E+04,3.35E+00,21.1717,20.452,0,0.9,23.5241409,10.25393529
1.95E+03,0.00E+00,8.24E+04,8.50E+04,3.35E+00,23.6018,22.8819,0,0.9,26.22418379,11.4308567
1.95E+03,0.00E+00,8.14E+04,8.49E+04,3.65E+00,23.596,22.5983,0,0.9,26.21776582,11.42805917
1.95E+03,0.00E+00,6.39E+04,7.13E+04,3.60E+00,19.8056,17.7513,0,0.9,22.00617083,9.592267478
1.95E+03,0.00E+00,5.92E+04,7.14E+04,3.20E+00,19.8232,16.4563,0,0.9,22.02581747,9.600831248
1.95E+03,0.00E+00,5.54E+04,7.09E+04,3.13E+00,19.7029,15.3804,0,0.9,21.89214773,9.542565962
1.95E+03,0.00E+00,4.83E+04,7.10E+04,3.38E+00,19.7102,13.406,0,0.9,21.90018594,9.546069737
1.95E+03,0.00E+00,3.27E+04,6.57E+04,3.38E+00,18.2461,9.0871,0,0.9,20.27340639,8.836972971
1.95E+03,0.00E+00,2.83E+04,6.70E+04,3.13E+00,18.6104,7.8733,0,0.9,20.67826584,9.013447112
1.95E+03,0.00E+00,2.43E+04,6.57E+04,3.05E+00,18.2371,6.7375,0,0.9,20.26343665,8.832627259
1.96E+03,0.00E+00,1.96E+04,6.56E+04,3.15E+00,18.2357,5.439,0,0.9,20.26188929,8.83195278
1.96E+03,0.00E+00,1.33E+04,6.70E+04,3.88E+00,18.622,3.6993,0,0.9,20.6911325,9.01905556
1.96E+03,0.00E+00,1.02E+03,6.57E+04,5.23E+00,18.2443,0.2841,0,0.9,20.27141192,8.836103601
1.96E+03,1.90E+03,0.00E+00,6.57E+04,5.73E+00,18.2484,0,0.5269,0.9,20.27598253,8.838095884
1.96E+03,2.26E+03,0.00E+00,6.57E+04,5.38E+00,18.2588,0,0.629,0.9,20.28753645,8.84313212
1.96E+03,6.31E+03,0.00E+00,6.70E+04,5.13E+00,18.6197,0,1.7532,0.9,20.68854314,9.017926886
1.96E+03,7.86E+03,0.00E+00,6.58E+04,4.98E+00,18.2764,0,2.1843,0.9,20.30716176,8.851686592
1.96E+03,5.48E+03,0.00E+00,6.58E+04,4.98E+00,18.2911,0,1.5226,0.9,20.32346355,8.858792379
1.96E+03,2.37E+02,0.00E+00,6.70E+04,5.13E+00,18.6135,0,0.0659,0.9,20.68171254,9.014949495
1.96E+03,0.00E+00,1.05E+04,6.98E+04,5.30E+00,19.4008,2.9046,0,0.9,21.5564521,9.39623963
1.96E+03,0.00E+00,1.85E+04,7.16E+04,5.50E+00,19.8926,5.1364,0,0.9,22.10288311,9.634423385
1.96E+03,0.00E+00,3.07E+04,8.03E+04,5.88E+00,22.2995,8.5162,0,0.9,24.77720175,10.80013185
1.96E+03,0.00E+00,3.41E+04,8.03E+04,6.43E+00,22.3052,9.4764,0,0.9,24.78359266,10.80291759
1.96E+03,0.00E+00,4.64E+04,8.04E+04,6.33E+00,22.3218,12.8936,0,0.9,24.80198598,10.81093505
1.96E+03,0.00E+00,6.01E+04,8.03E+04,5.58E+00,22.3076,16.6814,0,0.9,24.78619274,10.80405093
1.96E+03,0.00E+00,6.84E+04,8.21E+04,5.20E+00,22.8047,19.0124,0,0.9,25.33850881,11.04479993
1.96E+03,0.00E+00,7.06E+04,8.20E+04,5.20E+00,22.7907,19.6062,0,0.9,25.32305446,11.03806353
1.96E+03,0.00E+00,7.87E+04,8.83E+04,4.90E+00,24.5248,21.8611,0,0.9,27.2497654,11.87789736
1.96E+03,0.00E+00,8.26E+04,8.84E+04,4.30E+00,24.5593,22.9404,0,0.9,27.28811686,11.89461437
1.96E+03,0.00E+00,8.50E+04,8.90E+04,4.00E+00,24.7116,23.5997,0,0.9,27.45736969,11.96838998
1.97E+03,0.00E+00,8.49E+04,8.89E+04,4.00E+00,24.6867,23.5742,0,0.9,27.42968505,11.95632252
1.97E+03,0.00E+00,9.00E+04,9.33E+04,3.68E+00,25.9102,24.9959,0,0.9,28.78915562,12.548902
1.97E+03,0.00E+00,9.14E+04,9.32E+04,3.03E+00,25.8982,25.381,0,0.9,28.77581372,12.5430864
1.97E+03,0.00E+00,8.73E+04,8.83E+04,2.65E+00,24.5375,24.2494,0,0.9,27.26393447,11.88407352
1.97E+03,0.00E+00,8.75E+04,8.83E+04,2.55E+00,24.5222,24.2951,0,0.9,27.24691888,11.87665659
1.97E+03,0.00E+00,7.74E+04,7.79E+04,2.33E+00,21.6319,21.5002,0,0.9,24.03545231,10.47681077
1.97E+03,0.00E+00,7.73E+04,7.76E+04,1.98E+00,21.5694,21.4744,0,0.9,23.96600002,10.44653722
1.97E+03,0.00E+00,6.58E+04,6.60E+04,1.63E+00,18.3225,18.2642,0,0.9,20.35835067,8.873999321
1.97E+03,0.00E+00,6.57E+04,6.58E+04,1.28E+00,18.2822,18.2492,0,0.9,20.31358712,8.854487343
1.97E+03,0.00E+00,6.55E+04,6.56E+04,1.10E+00,18.2087,18.1879,0,0.9,20.23194087,8.81889857
1.97E+03,0.00E+00,6.55E+04,6.56E+04,1.10E+00,18.2137,18.1929,0,0.9,20.23744056,8.821295829
1.97E+03,0.00E+00,6.47E+04,6.47E+04,1.13E+00,17.9823,17.9597,0,0.9,19.98035874,8.709236462
1.97E+03,0.00E+00,6.46E+04,6.47E+04,1.18E+00,17.9742,17.9482,0,0.9,19.97138696,8.705325752
1.97E+03,0.00E+00,6.35E+04,6.36E+04,1.08E+00,17.6714,17.6523,0,0.9,19.63486414,8.558638854
1.97E+03,0.00E+00,6.49E+04,6.49E+04,8.25E-01,18.0241,18.0225,0,0.9,20.02673885,8.729453082
1.97E+03,0.00E+00,6.36E+04,6.36E+04,6.50E-01,17.6629,17.6629,0,0.9,19.62543124,8.554527149
1.97E+03,0.00E+00,6.36E+04,6.36E+04,5.50E-01,17.672,17.672,0,0.9,19.63553665,8.558931997
1.97E+03,0.00E+00,7.57E+04,7.57E+04,6.25E-01,21.0174,21.0174,0,0.9,23.35267414,10.17919467
1.97E+03,0.00E+00,7.47E+04,7.47E+04,8.75E-01,20.761,20.7559,0,0.9,23.06775286,10.05500036
1.97E+03,0.00E+00,8.34E+04,8.34E+04,1.05E+00,23.1773,23.16,0,0.9,25.75256022,11.22528075
1.98E+03,0.00E+00,8.30E+04,8.34E+04,1.15E+00,23.1767,23.0591,0,0.9,25.75186089,11.22497592
1.98E+03,0.00E+00,6.67E+04,6.95E+04,1.30E+00,19.3001,18.5198,0,0.9,21.44452977,9.347453814
1.98E+03,0.00E+00,6.30E+04,6.95E+04,1.50E+00,19.309,17.5124,0,0.9,21.45442773,9.351768234
1.98E+03,0.00E+00,6.10E+04,7.08E+04,1.68E+00,19.6739,16.9526,0,0.9,21.85993122,9.528523111
1.98E+03,0.00E+00,5.58E+04,6.95E+04,1.83E+00,19.3108,15.5014,0,0.9,21.45639675,9.352626512
1.98E+03,0.00E+00,4.77E+04,6.64E+04,2.05E+00,18.4492,13.2622,0,0.9,20.49912456,8.935361237
1.98E+03,0.00E+00,4.38E+04,6.59E+04,2.35E+00,18.3061,12.1787,0,0.9,20.34009636,8.866042454
1.98E+03,0.00E+00,4.07E+04,6.56E+04,2.83E+00,18.2292,11.3103,0,0.9,20.25462024,8.828784278
1.98E+03,0.00E+00,3.71E+04,6.56E+04,3.48E+00,18.2293,10.2961,0,0.9,20.25480018,8.828862709
1.98E+03,0.00E+00,3.42E+04,6.56E+04,3.65E+00,18.2287,9.5118,0,0.9,20.25412013,8.828566286
1.98E+03,0.00E+00,3.35E+04,6.56E+04,3.35E+00,18.2162,9.3115,0,0.9,20.24023322,8.822513118
1.98E+03,0.00E+00,3.36E+04,6.56E+04,3.20E+00,18.2087,9.3442,0,0.9,20.23184581,8.818857131
1.98E+03,0.00E+00,3.30E+04,6.56E+04,3.20E+00,18.2089,9.1804,0,0.9,20.23210538,8.818970274
1.98E+03,0.00E+00,3.13E+04,6.55E+04,3.28E+00,18.2016,8.6928,0,0.9,20.22404563,8.815457113
1.98E+03,0.00E+00,3.22E+04,6.55E+04,3.43E+00,18.1978,8.9575,0,0.9,20.219733,8.813577283
1.98E+03,0.00E+00,3.60E+04,6.55E+04,3.78E+00,18.1972,9.9956,0,0.9,20.21915341,8.813324645
1.98E+03,0.00E+00,3.60E+04,6.55E+04,4.33E+00,18.2042,9.997,0,0.9,20.22693219,8.816715334
1.98E+03,0.00E+00,3.42E+04,6.56E+04,4.75E+00,18.2233,9.4994,0,0.9,20.24811793,8.825949986
1.98E+03,0.00E+00,3.52E+04,6.56E+04,5.05E+00,18.2181,9.7656,0,0.9,20.24228931,8.823409347
1.98E+03,0.00E+00,3.71E+04,6.95E+04,5.95E+00,19.3039,10.3168,0,0.9,21.44878837,9.349310097
1.99E+03,0.00E+00,2.82E+04,6.95E+04,7.45E+00,19.3045,7.8414,0,0.9,21.44940864,9.349580464
1.99E+03,0.00E+00,3.44E+04,7.34E+04,7.73E+00,20.3919,9.5557,0,0.9,22.65762074,9.87622791
1.99E+03,0.00E+00,4.67E+04,7.48E+04,6.78E+00,20.7668,12.9809,0,0.9,23.0741802,10.05780197
1.99E+03,0.00E+00,6.47E+04,8.05E+04,5.68E+00,22.3663,17.9659,0,0.9,24.85145979,10.83250018
1.99E+03,0.00E+00,7.39E+04,8.05E+04,4.42E+00,22.3737,20.535,0,0.9,24.85966829,10.83607819
1.99E+03,0.00E+00,7.81E+04,8.14E+04,3.65E+00,22.6018,21.7028,0,0.9,25.11307414,10.94653523
1.99E+03,0.00E+00,7.88E+04,8.13E+04,3.35E+00,22.5925,21.8767,0,0.9,25.10279684,10.94205546
1.99E+03,0.00E+00,7.96E+04,8.14E+04,3.00E+00,22.6205,22.1183,0,0.9,25.13389469,10.9556107
1.99E+03,0.00E+00,8.06E+04,8.15E+04,2.60E+00,22.6345,22.3767,0,0.9,25.14945052,10.96239133
1.99E+03,0.00E+00,7.25E+04,7.30E+04,2.33E+00,20.2777,20.1459,0,0.9,22.53083184,9.820961912
1.99E+03,0.00E+00,7.25E+04,7.29E+04,2.18E+00,20.2536,20.1374,0,0.9,22.50405112,9.809288467
1.99E+03,0.00E+00,7.20E+04,7.24E+04,2.05E+00,20.102,19.999,0,0.9,22.33558229,9.735854604
1.99E+03,0.00E+00,7.20E+04,7.24E+04,1.95E+00,20.0983,20.0058,0,0.9,22.33143664,9.734047559
1.99E+03,0.00E+00,7.06E+04,7.09E+04,1.83E+00,19.6936,19.6143,0,0.9,21.88179002,9.53805114
1.99E+03,0.00E+00,7.07E+04,7.09E+04,1.68E+00,19.7071,19.6435,0,0.9,21.89675386,9.544573725
1.99E+03,0.00E+00,6.33E+04,6.36E+04,1.80E+00,17.6663,17.5897,0,0.9,19.6292517,8.556192451
1.99E+03,0.00E+00,6.31E+04,6.35E+04,2.20E+00,17.6524,17.5337,0,0.9,19.61374999,8.549435411
1.99E+03,0.00E+00,6.33E+04,6.46E+04,2.75E+00,17.9355,17.5854,0,0.9,19.92837473,8.686577157
1.99E+03,0.00E+00,6.08E+04,6.36E+04,3.45E+00,17.6655,16.886,0,0.9,19.62831064,8.555782252
1.99E+03,0.00E+00,5.86E+04,6.35E+04,4.15E+00,17.6427,16.2783,0,0.9,19.60296359,8.544733727
2.00E+03,0.00E+00,5.41E+04,6.34E+04,4.85E+00,17.6246,15.0331,0,0.9,19.58292145,8.535997561
2.00E+03,0.00E+00,5.26E+04,6.36E+04,5.13E+00,17.6732,14.5992,0,0.9,19.63694251,8.559544795
2.00E+03,0.00E+00,5.32E+04,6.34E+04,4.98E+00,17.6003,14.7887,0,0.9,19.55584443,8.524194964
2.00E+03,0.00E+00,5.54E+04,6.33E+04,4.63E+00,17.5873,15.389,0,0.9,19.54142017,8.517907575
2.00E+03,0.00E+00,5.88E+04,6.33E+04,4.08E+00,17.5802,16.3462,0,0.9,19.53350195,8.5144561
2.00E+03,0.00E+00,6.01E+04,6.33E+04,3.60E+00,17.5703,16.6977,0,0.9,19.5225483,8.509681517
2.00E+03,0.00E+00,6.10E+04,6.32E+04,3.20E+00,17.5648,16.9377,0,0.9,19.51640427,8.507003395
2.00E+03,0.00E+00,6.14E+04,6.32E+04,3.00E+00,17.5686,17.06,0,0.9,19.52063138,8.508845948
2.00E+03,0.00E+00,6.13E+04,6.33E+04,3.00E+00,17.5722,17.0236,0,0.9,19.5246829,8.510611967
2.00E+03,0.00E+00,5.72E+04,6.33E+04,3.13E+00,17.5924,15.902,0,0.9,19.54710059,8.520383611
2.00E+03,0.00E+00,5.01E+04,6.34E+04,3.38E+00,17.6045,13.9272,0,0.9,19.56057187,8.526255605
2.00E+03,0.00E+00,4.97E+04,6.93E+04,3.50E+00,19.2477,13.8022,0,0.9,21.38633167,9.322085853
2.00E+03,0.00E+00,4.49E+04,7.04E+04,3.50E+00,19.5554,12.4802,0,0.9,21.72826608,9.471131605
2.00E+03,0.00E+00,3.38E+04,6.54E+04,3.43E+00,18.1798,9.3966,0,0.9,20.19980845,8.80489237
2.00E+03,0.00E+00,3.04E+04,6.55E+04,3.28E+00,18.182,8.45,0,0.9,20.20219447,8.805932415
2.00E+03,0.00E+00,2.96E+04,6.55E+04,3.40E+00,18.1909,8.2096,0,0.9,20.21214533,8.810269893
2.00E+03,0.00E+00,2.58E+04,6.55E+04,3.80E+00,18.1846,7.1761,0,0.9,20.20516463,8.807227075
2.00E+03,0.00E+00,2.16E+04,6.54E+04,3.68E+00,18.1706,5.9983,0,0.9,20.1895722,8.800430494
2.00E+03,0.00E+00,1.97E+04,6.54E+04,3.03E+00,18.1631,5.4669,0,0.9,20.18119929,8.796780826
2.00E+03,0.00E+00,1.67E+04,6.54E+04,2.83E+00,18.1695,4.6424,0,0.9,20.18833463,8.79989105
2.01E+03,0.00E+00,1.52E+04,6.55E+04,3.08E+00,18.1856,4.2231,0,0.9,20.2062469,8.807698828
2.01E+03,0.00E+00,1.67E+04,6.55E+04,3.20E+00,18.2052,4.6312,0,0.9,20.22799405,8.81717819
2.01E+03,0.00E+00,1.75E+04,6.56E+04,3.20E+00,18.2157,4.8611,0,0.9,20.23964074,8.822254865
2.01E+03,0.00E+00,1.77E+04,6.56E+04,3.03E+00,18.2144,4.9188,0,0.9,20.23821535,8.82163355
2.01E+03,0.00E+00,2.12E+04,6.56E+04,2.68E+00,18.2137,5.8983,0,0.9,20.23747381,8.821310321
2.01E+03,0.00E+00,2.63E+04,6.56E+04,2.83E+00,18.2238,7.3002,0,0.9,20.24861653,8.826167318
2.01E+03,0.00E+00,2.98E+04,6.56E+04,3.48E+00,18.2238,8.2818,0,0.9,20.24861773,8.826167843
2.01E+03,0.00E+00,3.82E+04,6.96E+04,3.93E+00,19.327,10.6219,0,0.9,21.47443207,9.360487925
2.01E+03,0.00E+00,4.30E+04,6.96E+04,4.17E+00,19.3433,11.9502,0,0.9,21.4925366,9.36837951
2.01E+03,0.00E+00,5.51E+04,7.49E+04,4.17E+00,20.7994,15.3073,0,0.9,23.11049121,10.07362957
2.01E+03,0.00E+00,6.11E+04,7.36E+04,3.93E+00,20.4506,16.9832,0,0.9,22.72285551,9.904663086
2.01E+03,0.00E+00,7.07E+04,7.61E+04,3.45E+00,21.1527,19.6465,0,0.9,23.50296904,10.24470669
2.01E+03,0.00E+00,7.44E+04,7.56E+04,2.75E+00,21.0009,20.6533,0,0.9,23.33435333,10.17120881
2.01E+03,0.00E+00,8.14E+04,8.19E+04,2.27E+00,22.7387,22.6129,0,0.9,25.26522363,11.01285566
2.01E+03,0.00E+00,8.16E+04,8.20E+04,2.02E+00,22.7774,22.6777,0,0.9,25.30824686,11.03160905
2.01E+03,0.00E+00,8.23E+04,8.26E+04,1.83E+00,22.9474,22.8685,0,0.9,25.49708077,11.11391984
2.01E+03,0.00E+00,8.23E+04,8.26E+04,1.68E+00,22.9365,22.8733,0,0.9,25.48504695,11.10867442
2.01E+03,0.00E+00,7.35E+04,7.37E+04,1.75E+00,20.4828,20.4116,0,0.9,22.75862022,9.920252562
2.01E+03,0.00E+00,7.33E+04,7.37E+04,2.05E+00,20.4641,20.3615,0,0.9,22.73784744,9.911197917
2.01E+03,0.00E+00,7.26E+04,7.30E+04,2.20E+00,20.2867,20.1683,0,0.9,22.54075061,9.825285404
2.02E+03,0.00E+00,7.26E+04,7.30E+04,2.20E+00,20.2827,20.1643,0,0.9,22.53632626,9.823356875
2.02E+03,0.00E+00,7.15E+04,7.19E+04,2.00E+00,19.9707,19.8732,0,0.9,22.1896837,9.672258886
2.02E+03,0.00E+00,7.16E+04,7.18E+04,1.60E+00,19.9324,19.8766,0,0.9,22.1470597,9.653679513
2.02E+03,0.00E+00,6.45E+04,6.48E+04,1.73E+00,17.9931,17.9243,0,0.9,19.99227889,8.714432334
2.02E+03,0.00E+00,6.41E+04,6.46E+04,2.38E+00,17.9368,17.7997,0,0.9,19.92978254,8.687190806
2.02E+03,0.00E+00,6.25E+04,6.36E+04,2.70E+00,17.6738,17.3541,0,0.9,19.63757494,8.559820468
2.02E+03,0.00E+00,6.35E+04,6.47E+04,2.70E+00,17.9722,17.6522,0,0.9,19.96916294,8.704356325
2.02E+03,0.00E+00,6.25E+04,6.35E+04,2.65E+00,17.649,17.3595,0,0.9,19.61002054,8.547809782
2.02E+03,0.00E+00,6.27E+04,6.35E+04,2.55E+00,17.6322,17.4041,0,0.9,19.59137802,8.539683696
2.02E+03,0.00E+00,6.26E+04,6.34E+04,2.55E+00,17.6192,17.391,0,0.9,19.57692874,8.5333854
2.02E+03,0.00E+00,6.24E+04,6.34E+04,2.65E+00,17.6124,17.3226,0,0.9,19.56929026,8.530055864
2.02E+03,0.00E+00,6.13E+04,6.34E+04,3.10E+00,17.5997,17.0331,0,0.9,19.55524526,8.52393379
2.02E+03,0.00E+00,5.95E+04,6.34E+04,3.90E+00,17.5975,16.5385,0,0.9,19.55281852,8.522875999
2.02E+03,0.00E+00,6.62E+04,7.30E+04,4.45E+00,20.2909,18.3941,0,0.9,22.54539141,9.82730828
2.02E+03,0.00E+00,6.61E+04,7.48E+04,4.75E+00,20.7828,18.3576,0,0.9,23.09201902,10.06557773
2.02E+03,0.00E+00,7.22E+04,8.24E+04,4.98E+00,22.8824,20.0461,0,0.9,25.42492375,11.08246733
2.02E+03,0.00E+00,7.11E+04,8.24E+04,5.13E+00,22.8921,19.7622,0,0.9,25.4357217,11.08717405
2.02E+03,0.00E+00,5.30E+04,6.93E+04,5.20E+00,19.2385,14.7173,0,0.9,21.37616591,9.317654698
2.02E+03,0.00E+00,4.63E+04,6.92E+04,5.20E+00,19.2306,12.8666,0,0.9,21.36730243,9.313791199
2.02E+03,0.00E+00,4.07E+04,6.92E+04,5.30E+00,19.2223,11.2959,0,0.9,21.35813813,9.309796574
2.03E+03,0.00E+00,3.42E+04,6.92E+04,5.50E+00,19.2167,9.4913,0,0.9,21.3519255,9.30708855
2.03E+03,0.00E+00,2.10E+04,6.52E+04,6.00E+00,18.1226,5.8313,0,0.9,20.13619094,8.777162142
2.03E+03,0.00E+00,9.48E+03,6.52E+04,6.80E+00,18.1156,2.6322,0,0.9,20.12841762,8.773773829
2.03E+03,0.00E+00,4.75E+03,6.52E+04,6.98E+00,18.1006,1.3198,0,0.9,20.11179488,8.766528145
2.03E+03,0.00E+00,3.86E+03,6.52E+04,6.53E+00,18.103,1.073,0,0.9,20.11440334,8.767665149
2.03E+03,3.10E+03,0.00E+00,6.52E+04,6.40E+00,18.1238,0,0.8602,0.9,20.13759738,8.777775196
2.03E+03,8.14E+03,0.00E+00,6.53E+04,6.60E+00,18.1295,0,2.2601,0.9,20.14384607,8.780498936
2.03E+03,8.82E+03,0.00E+00,6.53E+04,6.83E+00,18.1379,0,2.4503,0.9,20.15325756,8.784601307
2.03E+03,1.07E+04,0.00E+00,6.53E+04,7.08E+00,18.1436,0,2.9734,0.9,20.15960935,8.787369992
2.03E+03,9.77E+03,0.00E+00,6.54E+04,7.08E+00,18.1563,0,2.714,0.9,20.1736452,8.793488077
2.03E+03,6.29E+03,0.00E+00,6.54E+04,6.83E+00,18.1546,0,1.7484,0.9,20.17179711,8.79268251
2.03E+03,7.29E+03,0.00E+00,6.54E+04,6.95E+00,18.1615,0,2.0251,0.9,20.17944286,8.796015214
2.03E+03,7.11E+03,0.00E+00,6.54E+04,7.45E+00,18.1626,0,1.9737,0.9,20.18071475,8.796569621
2.03E+03,0.00E+00,7.05E+03,6.93E+04,7.25E+00,19.2578,1.9576,0,0.9,21.39758755,9.326992176
